trip_id,vehicle_id,driver_id,start_time,end_time,distance_km,energy_used_kwh,avg_speed_kmh,start_soc,end_soc,start_lat,start_lon,end_lat,end_lon,region
2303,43,19,2023-10-31 11:53:01,2023-10-31 12:29:25,52.88,7.761,87.15,59.19,49.51,51.005153,31.614683,2.738373,-112.484302,West
2304,30,27,2024-06-05 11:40:50,2024-06-05 12:44:19,43.36,9.792,40.98,31.27,9.27,-36.0169,71.182674,-14.395487,165.628028,South
2305,36,31,2024-12-17 18:46:39,2024-12-17 22:16:44,118.42,25.332,33.82,40.46,5,34.181473,-98.973284,-47.463758,102.503554,West
2306,43,5,2024-08-20 09:18:28,2024-08-20 16:40:30,234.43,49.454,31.82,90.88,29.22,33.801474,-39.648028,-35.305571,-118.524257,West
2307,19,5,2023-06-01 16:04:09,2023-06-01 17:01:38,63.54,9.272,66.31,35.8,25.68,82.147269,43.057887,-44.786399,172.029248,South
2308,25,23,2024-07-09 07:03:15,2024-07-09 13:06:11,279.53,49.8,46.21,89.53,36.27,84.747247,-58.209388,63.193231,55.005833,East
2309,34,35,2024-12-21 03:38:31,2024-12-21 04:33:39,28.35,6.744,30.85,85.22,72.61,12.665432,68.454859,43.713531,-45.344283,West
2310,13,7,2023-03-03 01:06:33,2023-03-03 07:11:46,182.86,40.237,30.04,37.32,5,-46.893032,-86.971148,33.203874,-96.715751,East
2311,18,33,2024-06-04 02:51:41,2024-06-04 04:19:33,98.74,24.406,67.42,65.5,36.51,73.878874,159.54436,52.631895,-101.651189,South
2312,29,8,2023-05-28 21:04:28,2023-05-28 23:00:15,69.38,11.49,35.95,73.41,49.96,55.876401,106.850077,2.921128,-178.528777,North
2313,19,38,2023-02-08 04:51:36,2023-02-08 09:53:54,219.17,29.749,43.5,67.62,35.14,6.119648,163.088102,-60.169216,-179.56279,South
2314,30,19,2024-02-01 08:05:47,2024-02-01 08:16:54,17.69,2.904,95.4,58.03,51.5,-58.764715,-170.960728,-11.524066,-160.174295,South
2315,4,16,2023-12-17 21:01:07,2023-12-17 22:19:37,65.44,12.201,50.01,36.61,15.9,-46.838009,100.128601,46.113794,-1.313256,West
2316,9,10,2024-12-03 23:13:13,2024-12-04 00:44:20,141.65,21.31,93.27,73.37,41.52,71.058832,155.835573,2.430842,62.848136,West
2317,14,5,2023-01-11 21:13:51,2023-01-12 00:19:30,251.02,59.57,81.12,87.08,5,-55.477325,-146.337256,-53.085215,10.400656,East
2318,42,35,2024-10-04 14:24:52,2024-10-04 15:08:49,58.81,14.213,80.26,46.97,28.04,76.813934,158.984476,59.79965,28.353395,Central
2319,31,11,2024-03-20 16:32:32,2024-03-20 18:24:49,166.11,36.17,88.76,61.93,21.52,59.734009,6.499305,1.195774,164.344877,Central
2320,43,29,2023-07-01 15:33:01,2023-07-01 17:51:05,228.57,52.275,99.33,45.06,5,76.092354,-59.590183,67.867946,-60.473746,West
2321,18,8,2024-10-20 17:17:01,2024-10-20 19:25:13,157.01,28.107,73.48,94.73,61.35,-9.064823,71.087597,-55.883398,-88.321554,South
2322,26,15,2024-03-20 14:46:55,2024-03-20 16:54:05,226.33,50.76,106.78,31.49,5,-30.785368,-121.492331,18.395209,-149.417744,East
2323,42,35,2024-07-12 14:32:29,2024-07-12 17:38:24,192.81,27.819,62.22,90.26,53.22,-22.847327,-85.498298,-68.977985,-38.538465,Central
2324,35,4,2023-11-09 18:06:50,2023-11-09 21:49:41,258.97,49.772,69.72,88.52,5,23.122007,-96.539878,29.751831,-113.758413,West
2325,12,1,2023-10-11 13:42:07,2023-10-11 17:32:18,230.54,48.199,60.09,39.34,5,49.344889,-61.069678,68.898621,-157.567219,East
2326,13,12,2023-06-23 21:57:05,2023-06-24 01:20:28,190.61,47.473,56.23,40.35,5,87.473963,119.205161,9.205919,-146.076063,East
2327,49,24,2023-01-12 12:29:28,2023-01-12 15:41:41,234.3,33.408,73.13,59.07,20.09,81.167006,-46.634878,89.449892,75.912112,Central
2328,19,26,2024-03-18 06:58:41,2024-03-18 08:21:19,49.35,11.965,35.83,72.33,59.27,44.796586,-119.642807,53.42427,-126.158463,South
2329,6,37,2023-04-18 18:22:38,2023-04-18 20:01:12,101.58,20.448,61.83,59.69,20.29,71.77748,97.969852,17.839982,-69.534056,Central
2330,3,36,2024-04-03 18:11:30,2024-04-03 20:06:53,162.61,33.305,84.55,45.29,8.28,-31.994637,152.809352,27.06336,63.299862,North
2331,39,19,2024-08-31 10:41:23,2024-08-31 16:00:13,166.28,39.419,31.29,40.29,5,-88.877824,139.837853,-74.441171,139.84563,East
2332,3,22,2024-09-12 02:58:37,2024-09-12 03:10:05,15.0,3.142,78.41,77.43,73.94,81.371956,146.690005,40.115426,-84.314785,North
2333,39,28,2024-07-12 14:39:12,2024-07-12 16:46:50,181.48,29.949,85.31,62.98,11.25,55.00434,-16.298041,-2.513932,78.656147,East
2334,11,20,2024-11-16 10:49:39,2024-11-16 12:42:26,183.65,36.073,97.69,69.63,5,-7.078649,99.455763,70.828823,98.595315,North
2335,6,6,2023-08-09 06:03:07,2023-08-09 07:23:30,107.3,26.341,80.09,62.99,12.24,62.834612,143.245229,2.490737,89.249565,Central
2336,3,29,2023-03-13 04:46:21,2023-03-13 07:15:40,110.3,19.655,44.32,88.19,66.35,24.453042,-66.173854,55.675529,-145.903733,North
2337,29,31,2023-06-02 05:29:42,2023-06-02 07:01:03,164.08,39.719,107.77,42.14,5,71.624797,-148.494858,-19.420826,134.723973,North
2338,33,18,2023-10-23 12:04:12,2023-10-23 14:15:58,235.17,48.289,107.08,34.13,5,-87.763447,123.551142,-50.988303,-69.131454,Central
2339,34,32,2024-04-19 03:16:33,2024-04-19 05:56:31,162.0,33.184,60.76,39.74,5,-14.304196,-8.370947,-10.159332,-137.416541,West
2340,32,33,2024-01-22 04:57:57,2024-01-22 10:05:38,216.97,36.541,42.31,84.22,30.64,-50.4571,-26.899041,80.219924,160.351682,East
2341,41,13,2024-01-19 15:05:48,2024-01-20 00:07:19,298.29,50.17,33.05,71.81,5,-17.098988,-27.259016,-87.327071,-110.502709,East
2342,38,1,2023-11-06 14:19:27,2023-11-06 16:37:39,194.85,33.951,84.59,81.51,26.31,54.105819,-38.011135,-38.167239,-25.249024,North
2343,50,18,2024-11-16 20:41:40,2024-11-16 20:49:49,13.82,3.446,101.58,53.42,48.25,48.528574,-50.036738,48.766278,-153.107292,North
2344,29,40,2023-09-15 18:38:03,2023-09-15 21:22:40,207.26,30.048,75.54,31.99,5,24.548037,-142.717776,-51.90966,109.860208,North
2345,21,35,2023-05-17 15:08:52,2023-05-17 19:14:04,234.62,37.573,57.41,54.34,5,5.00453,128.102928,-32.122735,-11.147091,West
2346,38,26,2023-12-24 19:48:21,2023-12-24 23:44:52,180.11,41.034,45.69,52.95,5,24.550877,-106.107424,26.615194,162.260651,North
2347,22,12,2024-05-10 18:47:49,2024-05-10 19:31:46,77.75,17.006,106.13,74.43,56.57,-54.002939,-4.914119,19.953819,77.129359,Central
2348,21,26,2024-10-06 22:04:11,2024-10-07 00:41:38,260.58,63.909,99.3,42.65,5,40.453792,17.514699,-76.495627,154.401946,West
2349,41,7,2023-09-22 05:31:40,2023-09-22 07:58:28,124.45,29.858,50.86,74.49,14.65,-42.915532,-100.032512,-16.222614,-114.185441,East
2350,14,35,2024-08-14 11:21:19,2024-08-14 12:18:51,104.68,25.089,109.15,61.41,8.7,80.64662,-148.321353,-1.911599,-111.670544,East
2351,26,25,2023-05-11 05:46:09,2023-05-11 12:24:53,290.75,45.531,43.75,91.49,5,-37.401717,-104.391975,-23.143837,-103.876061,East
2352,50,15,2023-09-24 16:02:33,2023-09-24 17:47:07,161.27,25.291,92.53,54.05,16.08,-38.372779,132.087399,-77.259361,-95.851562,North
2353,37,7,2024-03-10 21:55:02,2024-03-11 01:31:19,214.63,44.535,59.54,31.67,5,-66.542782,55.243093,-3.573961,76.132185,North
2354,38,17,2023-10-28 00:45:50,2023-10-28 04:34:53,285.13,48.031,74.69,31.02,5,-84.167068,113.769627,34.827691,124.804969,North
2355,36,19,2024-10-02 16:32:31,2024-10-02 19:13:38,82.2,16.833,30.61,49.93,23.3,-16.237323,48.044884,38.743464,-82.20486,West
2356,49,33,2024-10-02 06:35:54,2024-10-02 08:16:52,175.2,32.893,104.11,37.36,5,-34.197109,179.954749,22.310975,-78.699744,Central
2357,35,11,2023-02-06 10:05:23,2023-02-06 10:44:57,63.75,10.093,96.64,51.68,33.66,49.079372,105.709989,16.923489,82.552089,West
2358,3,6,2024-10-13 07:56:38,2024-10-13 09:46:14,112.45,18.581,61.56,35.73,15.08,-40.117073,-79.980029,-13.852289,-62.864264,North
2359,9,21,2024-10-04 19:34:11,2024-10-04 22:12:19,101.69,17.687,38.58,77.38,50.94,-86.46974,-40.291214,-84.085397,93.143169,West
2360,16,27,2024-01-05 14:35:30,2024-01-05 16:39:48,219.71,49.623,106.05,36.33,5,27.603799,174.719173,32.062961,119.699184,East
2361,33,21,2023-02-05 13:37:40,2023-02-05 13:45:00,9.74,1.441,79.66,91.93,90.36,43.039915,51.293528,-16.811733,80.439198,Central
2362,46,7,2023-08-09 04:25:40,2023-08-09 07:28:58,285.36,49.214,93.4,32.29,5,-70.317347,152.361494,64.2393,-178.052958,South
2363,34,25,2024-04-23 05:49:46,2024-04-23 07:17:48,161.12,31.071,109.81,75.25,17.17,-68.949007,142.829829,26.282661,65.28674,West
2364,40,4,2024-04-14 23:21:18,2024-04-15 04:48:35,221.09,35.95,40.53,61.07,20.26,-30.723084,-140.499359,2.56886,-172.798479,East
2365,11,16,2024-10-18 02:23:24,2024-10-18 04:29:24,156.71,27.936,74.62,79.85,20.66,-51.30015,-55.198073,-53.984538,-55.858327,North
2366,11,22,2024-03-08 22:48:42,2024-03-09 01:23:00,243.68,33.385,94.75,57.83,5,85.543472,30.589722,21.655682,169.582953,North
2367,25,38,2024-01-29 08:42:55,2024-01-29 10:07:38,127.58,20.865,90.34,65.03,42.71,-86.800237,-22.616521,-23.330144,-55.846192,East
2368,13,9,2024-01-18 16:48:53,2024-01-18 19:49:35,213.3,50.591,70.82,93.91,10.43,-76.745064,45.293124,72.441386,33.791676,East
2369,21,35,2024-05-06 00:32:51,2024-05-06 01:54:43,105.16,23.723,77.07,92.69,61.06,45.056798,151.833768,74.398931,150.112235,West
2370,25,40,2023-08-12 17:19:02,2023-08-12 18:44:31,57.44,13.743,40.31,92.27,77.57,41.272101,72.824265,-79.648204,124.808845,East
2371,8,28,2023-09-16 02:25:25,2023-09-16 02:32:34,12.49,1.683,104.61,30.41,27.31,-25.569288,-144.635079,-6.744522,-126.531126,North
2372,12,20,2023-10-17 07:58:13,2023-10-17 10:29:12,193.55,26.851,76.91,87.1,39.07,-60.026531,-11.0161,59.913002,23.222005,East
2373,18,9,2024-05-14 03:52:24,2024-05-14 06:29:40,263.82,59.602,100.65,83.76,12.97,60.76388,-153.332452,-72.697083,-98.103296,South
2374,25,5,2023-06-11 19:48:44,2023-06-11 19:55:41,6.64,1.026,57.19,32.2,31.1,-71.493906,92.035268,-17.607995,107.710774,East
2375,45,28,2024-03-07 12:07:44,2024-03-07 14:45:47,222.76,36.56,84.56,48.45,5,22.258731,52.338966,25.06737,86.57082,North
2376,38,34,2024-04-24 04:00:33,2024-04-24 05:32:36,118.0,22.287,76.91,94.68,58.44,78.424224,-159.199454,-46.014438,92.713875,North
2377,36,15,2023-11-25 14:38:23,2023-11-25 16:20:13,137.46,33.531,80.99,58.67,5.61,-70.610403,29.703921,-88.703386,-32.980001,West
2378,46,27,2023-04-27 06:41:51,2023-04-27 12:16:40,225.34,55.924,40.38,84.99,5,45.524817,-144.964131,51.036604,-16.225026,South
2379,13,24,2023-08-12 15:05:32,2023-08-12 15:43:02,66.7,15.117,106.7,64.18,39.23,-40.015663,-148.328889,1.895567,14.189164,East
2380,14,35,2024-09-19 09:09:45,2024-09-19 11:55:33,245.83,33.814,88.96,42.38,5,-88.792421,115.685149,44.422948,3.385993,East
2381,15,39,2023-04-22 05:40:35,2023-04-22 08:54:49,264.21,54.133,81.61,70.75,5,27.947299,-131.645442,86.375288,-42.885165,West
2382,4,25,2024-07-27 10:50:36,2024-07-27 11:02:31,7.39,1.193,37.19,45.91,43.88,-23.661289,103.4561,-54.791558,5.925593,West
2383,13,14,2024-07-11 08:00:01,2024-07-11 10:55:04,168.06,37.315,57.6,64.61,5,-24.292544,-75.819931,-52.604014,-159.616478,East
2384,30,34,2024-07-02 11:54:04,2024-07-02 12:21:45,30.69,7.304,66.48,81.15,64.74,17.569506,63.693244,-61.148015,-64.267729,South
2385,35,30,2023-09-07 05:03:22,2023-09-07 05:48:52,81.8,13.241,107.86,66.53,42.89,-59.477797,-134.215957,-72.618595,90.462093,West
2386,11,25,2023-05-01 04:50:27,2023-05-01 07:18:13,259.51,53.001,105.37,51.15,5,43.502043,57.315106,86.469753,161.321541,North
2387,37,30,2023-10-25 00:41:27,2023-10-25 04:19:48,270.4,47.888,74.3,77.42,24.85,-64.104571,-108.006222,-39.325432,-75.891977,North
2388,40,12,2024-07-11 21:52:44,2024-07-12 01:16:24,134.66,18.529,39.67,60.47,39.44,50.511148,-127.795959,41.21428,-114.699917,East
2389,49,14,2023-06-04 00:58:29,2023-06-04 02:31:38,135.66,26.825,87.38,44.12,12.82,55.422337,84.261253,82.92314,-92.643589,Central
2390,42,12,2024-10-12 18:51:40,2024-10-12 23:49:21,278.2,55.417,56.07,41.22,5,-40.327805,-78.02205,-60.28871,-36.246662,Central
2391,41,40,2023-06-16 07:05:06,2023-06-16 09:18:33,223.59,48.728,100.52,92.1,5,-28.792493,172.124967,-46.639772,170.901527,East
2392,25,38,2023-02-28 12:51:56,2023-02-28 16:49:51,193.91,30.71,48.9,65.79,32.95,-83.333104,177.381164,50.235069,-155.170098,East
2393,13,21,2024-05-22 10:45:40,2024-05-22 11:48:33,112.29,26.128,107.13,81.31,38.19,-35.571646,69.52382,-12.455353,139.96417,East
2394,39,14,2023-09-06 17:01:46,2023-09-06 20:07:20,169.0,31.889,54.64,57.16,5,-22.448799,-128.065535,-25.936028,4.488199,East
2395,46,30,2024-07-26 12:49:05,2024-07-26 16:02:55,224.38,39.753,69.45,40.5,5,65.19071,-170.912067,-87.599977,81.273913,South
2396,18,2,2024-03-19 13:01:35,2024-03-19 14:03:56,103.12,25.199,99.23,67.54,37.61,62.799358,-0.102665,-56.162057,82.411463,South
2397,36,40,2024-07-09 17:43:00,2024-07-09 22:38:31,218.88,50.12,44.44,59.04,5,43.965406,-162.917672,62.855686,-142.033751,West
2398,42,29,2023-01-03 02:06:34,2023-01-03 03:28:36,60.1,8.213,43.95,34.54,23.6,57.411323,-120.468996,15.530045,-168.134826,Central
2399,18,39,2023-12-30 21:40:41,2023-12-30 23:54:20,229.12,35.676,102.85,76.72,34.35,-48.783488,36.442431,-2.334277,-60.848371,South
2400,25,9,2024-03-26 04:07:38,2024-03-26 06:49:49,285.61,41.608,105.66,63.73,19.23,72.474819,114.456884,-18.966072,10.358884,East
2401,2,7,2023-04-15 15:17:37,2023-04-15 19:09:46,239.0,55.82,61.77,81.39,5,-30.355525,78.604442,79.697795,133.371132,North
2402,40,13,2023-05-15 13:55:06,2023-05-15 14:23:54,16.11,3.04,33.56,79.46,76.01,-34.136959,3.161763,-19.50264,-68.544609,East
2403,49,30,2024-02-07 19:51:07,2024-02-07 21:24:04,153.52,32.551,99.09,58.49,20.51,-24.592567,-44.377706,46.126275,123.639963,Central
2404,50,24,2024-06-02 08:15:59,2024-06-02 11:46:01,156.73,27.792,44.77,71.43,29.7,23.190206,-47.589418,-67.282337,-151.632425,North
2405,4,3,2023-06-06 21:27:48,2023-06-06 21:33:24,10.11,1.785,108.24,45.36,42.33,34.105402,-167.935074,20.931739,-95.186514,West
2406,8,37,2024-10-26 05:48:55,2024-10-26 10:06:52,239.3,41.07,55.66,59.91,5,42.11699,177.657399,-41.698915,-145.038162,North
2407,13,14,2024-11-08 07:22:53,2024-11-08 09:32:18,219.75,29.17,101.88,86.39,38.25,1.11476,23.368946,-75.634325,-37.262276,East
2408,12,37,2023-05-11 02:03:17,2023-05-11 04:42:44,234.87,40.348,88.38,68.15,5,-76.035389,-170.830872,-13.996742,-54.496832,East
2409,2,6,2023-08-24 04:25:37,2023-08-24 05:38:49,63.66,12.182,52.17,86.41,66.17,-71.825576,-0.364828,18.319964,-48.734481,North
2410,4,40,2024-10-01 10:28:36,2024-10-01 12:32:49,62.92,11.729,30.39,57.01,37.1,81.241143,-137.199622,-63.085474,-94.69559,West
2411,16,38,2024-01-24 06:09:48,2024-01-24 06:27:54,32.41,4.402,107.39,39.44,32.09,-73.399686,20.757615,-13.534757,-35.064014,East
2412,12,10,2023-03-31 18:11:13,2023-03-31 19:51:48,66.14,14.157,39.45,74.64,49.31,24.721535,-121.172008,-43.983308,42.479956,East
2413,34,27,2023-12-29 09:10:29,2023-12-29 14:41:21,227.03,50.529,41.17,37.49,5,-54.871389,154.294053,-52.044975,127.446526,West
2414,49,6,2023-04-01 01:09:52,2023-04-01 01:46:45,38.25,5.802,62.22,38.42,31.65,57.025734,55.270284,-37.960107,103.991109,Central
2415,10,40,2024-07-14 12:55:00,2024-07-14 13:16:09,14.42,3.16,40.88,52.29,47.59,33.549071,164.875241,70.869917,84.775981,North
2416,38,29,2024-12-25 05:14:26,2024-12-25 05:59:37,78.36,12.2,104.04,78.54,58.7,-15.397123,30.967802,88.544179,89.493343,North
2417,22,37,2023-05-30 11:25:36,2023-05-30 13:44:51,132.28,27.678,56.99,64.85,35.78,-88.989105,72.881221,-11.147201,116.742993,Central
2418,34,20,2024-08-26 05:46:55,2024-08-26 09:33:46,158.69,23.984,41.97,81.03,36.2,-45.972161,178.051354,12.919173,29.893235,West
2419,8,19,2023-01-18 15:20:04,2023-01-18 18:08:46,238.0,34.956,84.64,70.65,6.27,22.732515,-139.249173,33.185622,58.992564,North
2420,26,1,2024-03-23 17:25:32,2024-03-23 19:16:42,201.15,33.07,108.56,39.76,5,-60.958522,-111.957637,-7.788959,86.082625,East
2421,11,2,2024-10-14 10:34:27,2024-10-14 16:01:22,247.86,61.803,45.49,85.05,5,-13.549345,-6.791354,-36.191784,-65.179868,North
2422,27,25,2024-10-14 04:08:13,2024-10-14 06:39:00,238.34,31.02,94.84,77.84,35.46,-9.22149,-55.969656,-61.328831,-22.157263,South
2423,16,37,2024-04-08 02:01:29,2024-04-08 03:10:54,106.85,24.449,92.34,67.92,27.1,-69.791064,3.794485,64.133413,-49.376633,East
2424,9,15,2023-12-19 10:13:15,2023-12-19 10:59:22,40.0,6.923,52.04,57.55,47.2,46.776378,-132.772241,20.453222,23.643986,West
2425,25,35,2023-10-12 19:36:30,2023-10-12 20:55:07,119.27,27.618,91.01,38.47,8.93,58.002325,-81.500387,41.575637,-42.560373,East
2426,19,5,2024-11-20 19:25:36,2024-11-21 00:42:01,224.08,42.087,42.49,39.15,5,65.841048,-122.779289,-83.843502,89.663099,South
2427,4,28,2023-04-06 14:59:23,2023-04-06 17:35:26,111.74,21.162,42.96,45.0,9.07,67.505749,77.751988,49.300637,175.856255,West
2428,4,11,2024-04-10 07:24:52,2024-04-10 10:16:57,187.73,26.328,65.45,76.9,32.2,23.032652,102.994575,-53.316153,30.904738,West
2429,32,38,2023-01-18 09:12:02,2023-01-18 12:20:06,126.64,24.533,40.4,85.9,49.93,28.875996,-38.134272,53.518181,-59.697174,East
2430,9,22,2023-09-06 02:42:11,2023-09-06 03:31:49,82.01,17.397,99.12,83.8,57.8,28.636399,83.396437,67.411562,-138.033861,West
2431,46,1,2023-06-22 07:20:22,2023-06-22 09:28:20,211.85,29.031,99.32,32.1,5,-87.103125,131.199358,-16.158969,153.106688,South
2432,2,40,2023-10-10 02:17:31,2023-10-10 06:39:42,272.85,65.403,62.44,62.27,5,-51.475152,5.148502,30.422476,-99.158341,North
2433,45,29,2023-10-14 06:34:12,2023-10-14 07:58:00,129.84,22.658,92.95,70.49,42.06,-79.687211,-172.735366,-37.605156,-30.596923,North
2434,42,23,2023-10-16 22:01:10,2023-10-16 22:56:00,89.09,14.268,97.48,91.48,72.48,43.56347,-135.512892,-8.502828,-100.57515,Central
2435,9,9,2024-10-11 22:31:37,2024-10-12 02:10:18,243.98,33.009,66.94,30.18,5,78.076341,83.996829,78.74664,-147.062273,West
2436,4,8,2024-09-11 05:59:09,2024-09-11 11:55:04,236.16,53.545,39.81,43.47,5,58.636507,121.288948,-56.572816,-37.758913,West
2437,31,36,2023-06-28 12:43:55,2023-06-28 13:17:28,34.61,4.873,61.89,79.62,74.18,21.515152,-43.055725,-21.386599,-99.134891,Central
2438,13,28,2024-02-06 00:09:18,2024-02-06 00:43:15,17.57,3.816,31.05,36.33,30.03,65.553629,94.988101,4.660145,-171.59977,East
2439,28,29,2023-03-25 10:07:16,2023-03-25 11:37:20,48.7,12.024,32.44,76.79,56.09,67.538207,-65.023924,9.163017,17.494541,Central
2440,4,30,2023-03-07 13:58:56,2023-03-07 15:51:30,62.67,10.001,33.4,59.44,42.46,48.76953,-93.118028,52.33093,-156.125342,West
2441,34,15,2023-09-15 23:31:30,2023-09-16 00:22:04,28.51,4.942,33.82,86.56,77.32,-31.932177,-120.53995,38.662899,140.191325,West
2442,38,18,2024-01-18 04:09:44,2024-01-18 05:09:24,93.57,20.07,94.08,41.37,8.74,-18.472687,143.449514,-24.634696,2.232188,North
2443,2,2,2024-03-14 22:48:33,2024-03-15 01:06:42,133.35,28.159,57.91,85.86,39.08,39.447317,-100.587376,-23.354345,172.684153,North
2444,33,28,2024-06-30 08:28:15,2024-06-30 11:05:20,131.7,19.025,50.3,31.93,11.23,47.228293,-166.832552,56.078452,-153.58006,Central
2445,1,22,2023-06-04 12:58:21,2023-06-04 16:09:12,299.93,60.836,94.29,80.51,5,-66.680254,-43.903698,-26.894876,44.43032,East
2446,13,29,2024-12-17 02:45:09,2024-12-17 03:58:59,80.0,18.303,65.0,55.59,25.39,-40.709683,109.566671,-14.569582,114.962947,East
2447,8,23,2024-03-30 11:56:03,2024-03-30 12:25:10,23.9,5.556,49.24,38.98,28.75,76.669561,115.649184,-44.739096,-44.872796,North
2448,2,3,2023-02-14 17:23:07,2023-02-14 22:06:35,294.05,49.186,62.24,57.66,5,71.61804,103.016628,-44.793585,-130.288522,North
2449,26,38,2023-01-20 08:47:30,2023-01-20 11:13:28,227.75,45.692,93.61,33.29,5,-0.374794,-36.750949,-37.376567,107.634807,East
2450,48,30,2023-04-07 13:33:23,2023-04-07 21:52:49,274.61,44.356,32.99,78.69,33.47,-10.726636,-176.565446,-24.505893,-143.384566,East
2451,18,35,2024-08-19 17:38:27,2024-08-20 01:37:07,282.74,62.45,35.44,76.47,5,-31.35939,-49.087441,-22.811322,-164.817219,South
2452,45,18,2024-03-21 23:16:59,2024-03-21 23:24:03,5.89,0.812,49.94,94.84,93.82,-17.804281,46.664269,44.856235,-76.830531,North
2453,14,3,2023-07-18 11:16:10,2023-07-18 13:54:29,185.11,30.676,70.15,82.51,18.06,22.885639,-143.120325,21.467316,171.562,East
2454,43,32,2024-12-22 18:40:51,2024-12-22 21:38:23,274.21,51.864,92.67,64.4,5,-82.477867,44.646904,24.312273,-5.032738,West
2455,17,5,2023-06-04 07:21:40,2023-06-04 09:32:11,141.66,25.463,65.12,37.82,5,22.159139,97.937565,-63.33495,-167.214194,South
2456,43,36,2024-08-05 11:16:30,2024-08-05 12:43:39,91.32,12.963,62.87,54.83,38.67,-7.010104,-158.425603,-77.546635,-19.490956,West
2457,16,32,2023-08-11 15:38:13,2023-08-11 19:47:38,286.0,45.7,68.8,67.12,5,9.326272,-72.120619,-17.299191,-104.950725,East
2458,14,21,2023-12-06 08:17:20,2023-12-06 08:57:07,58.99,12.41,88.96,92.86,66.79,32.622359,-170.477895,87.456594,38.334572,East
2459,43,19,2024-03-28 17:22:16,2024-03-28 21:47:08,172.7,39.176,39.12,69.69,20.84,-72.711314,-49.460001,-74.38807,-139.708204,West
2460,6,17,2023-05-09 06:29:00,2023-05-09 09:11:52,265.61,38.978,97.85,92.12,17.02,-80.454864,19.382385,-64.973104,-166.107113,Central
2461,16,30,2023-02-09 14:21:03,2023-02-09 15:59:39,157.09,23.655,95.59,65.14,25.65,-23.122514,-86.127959,28.145162,-154.017789,East
2462,8,27,2023-02-12 15:49:44,2023-02-12 18:53:00,253.1,52.062,82.86,72.85,5,9.323547,-82.805264,-11.21705,-79.625504,North
2463,48,17,2023-03-15 20:22:59,2023-03-15 22:53:08,255.64,63.089,102.15,65.47,5,-78.719054,157.656677,33.638538,46.4677,East
2464,8,16,2023-10-14 21:41:09,2023-10-14 23:58:57,206.88,41.677,90.07,67.15,5,40.215789,-160.007503,11.684407,-8.372973,North
2465,42,29,2024-11-30 16:44:03,2024-11-30 17:58:21,48.25,11.845,38.96,93.44,77.67,51.481232,119.693463,-81.99378,105.378684,Central
2466,39,33,2024-05-01 04:45:09,2024-05-01 08:06:23,178.36,23.84,53.18,73.0,31.83,-11.602415,-34.217389,40.789982,90.199272,East
2467,6,35,2024-12-21 20:35:08,2024-12-21 23:00:03,122.71,18.319,50.8,64.78,29.48,89.498915,-144.273684,-18.052971,-171.069938,Central
2468,10,29,2024-11-14 15:41:40,2024-11-14 19:23:45,265.62,41.962,71.76,77.93,15.58,-51.02075,175.007928,-64.106853,3.46473,North
2469,33,33,2023-10-18 08:07:25,2023-10-18 12:27:39,134.11,30.5,30.92,41.22,8.03,-5.868642,81.890892,47.720774,-138.311675,Central
