record_id,vehicle_id,recorded_at,state_of_health,state_of_charge,temperature_c,voltage_v,cycle_count,charging_mode
4320,39,2023-06-30 21:00:12,98.11,16.39,2.32,395.731,22,fast
4321,42,2023-07-20 12:41:38,98.2,39.46,-5.85,382.215,19,slow
4322,38,2024-05-20 06:57:29,98.57,64.07,-5.85,413.093,48,fast
4323,18,2023-01-09 18:17:03,100.72,56.44,37.88,410.464,0,slow
4324,45,2024-11-27 15:23:39,95.3,53.53,4.72,363.27,85,slow
4325,50,2024-01-04 07:43:43,97.22,28.26,38.97,359.875,22,slow
4326,45,2023-09-14 22:30:00,96.63,46.12,40.96,403.8,13,fast
4327,11,2023-10-27 17:10:54,96.61,21.0,19.32,369.24,27,fast
4328,12,2024-06-30 06:04:46,97.05,94.62,13.95,369.556,54,fast
4329,14,2024-03-27 06:26:19,98.2,26.73,3.99,398.288,44,rapid
4330,13,2024-09-12 08:31:39,97.94,44.75,32.21,402.007,52,fast
4331,17,2023-08-21 15:18:38,97.87,11.64,10.38,364.662,24,rapid
4332,40,2023-10-30 19:30:40,98.95,63.6,25.03,379.227,37,rapid
4333,25,2024-01-23 18:32:36,97.86,58.36,-8.7,379.311,29,rapid
4334,45,2024-08-01 15:23:05,95.58,84.88,-8.72,348.363,53,fast
4335,23,2023-09-09 10:16:53,97.35,22.07,1.09,360.915,21,fast
4336,10,2023-02-05 19:49:56,99.1,92.42,11.7,419.16,3,fast
4337,49,2023-12-20 12:31:14,97.41,30.53,6.3,361.681,45,fast
4338,48,2023-10-23 06:32:46,97.22,30.87,28.84,385.51,24,slow
4339,29,2024-03-02 21:28:50,96.59,95.9,36.17,416.701,56,fast
4340,32,2024-08-23 22:29:33,96.08,86.34,25.3,402.87,32,rapid
4341,23,2024-12-11 17:18:23,95.72,67.83,-0.84,406.389,79,rapid
4342,43,2024-12-24 19:06:03,95.53,41.22,10.52,367.47,84,slow
4343,40,2024-10-29 23:28:51,97.4,27.06,-2.09,394.498,33,rapid
4344,18,2023-12-03 16:19:15,98.25,92.74,2.03,355.924,23,fast
4345,47,2023-02-11 18:34:13,98.61,96.49,42.43,394.03,3,rapid
4346,7,2023-07-25 05:30:59,98.47,30.57,30.89,342.724,22,rapid
4347,29,2024-02-11 21:56:09,96.34,16.38,-9.13,412.078,22,rapid
4348,2,2023-10-26 21:53:39,97.25,53.78,38.12,383.561,19,slow
4349,30,2024-12-24 21:42:24,91.7,51.78,-3.29,366.739,68,fast
4350,38,2024-06-02 07:10:00,96.34,79.14,17.9,364.275,26,slow
4351,5,2024-10-05 06:48:50,97.34,33.81,26.67,378.283,70,fast
4352,34,2023-10-21 17:45:00,98.01,19.13,19.24,400.838,23,fast
4353,13,2023-07-09 02:38:01,99.37,14.11,14.14,390.341,14,fast
4354,2,2023-05-30 23:47:43,99.23,52.27,15.18,391.617,10,rapid
4355,27,2023-07-24 20:36:28,98.85,53.28,31.92,378.389,24,rapid
4356,36,2023-01-11 18:15:52,100.2,77.82,-6.86,388.748,1,fast
4357,11,2024-12-01 17:49:32,94.56,57.75,44.29,368.666,53,rapid
4358,26,2024-01-23 06:25:38,94.41,15.07,5.74,368.304,37,slow
4359,7,2023-04-14 03:05:09,101.98,51.3,0.54,347.98,13,slow
4360,26,2023-06-02 08:34:37,99.29,16.65,-4.99,382.392,8,fast
4361,13,2023-09-24 12:19:55,98.03,80.82,43.61,341.753,31,fast
4362,27,2024-11-24 16:37:37,98.0,57.95,0.6,384.625,72,fast
4363,6,2024-04-11 21:49:50,94.67,83.0,34.55,360.925,40,fast
4364,40,2023-01-23 12:14:11,98.85,54.6,-0.85,353.441,2,rapid
4365,13,2024-03-19 18:01:43,98.64,90.2,0.8,388.486,29,fast
4366,9,2024-06-27 03:26:04,96.59,64.74,-5.45,412.294,52,slow
4367,7,2024-02-27 11:03:45,95.78,44.2,32.21,391.624,35,fast
4368,47,2024-10-28 18:12:55,95.77,89.8,14.99,356.186,71,rapid
4369,40,2023-10-09 13:03:08,98.6,94.86,7.73,395.045,29,fast
4370,28,2023-09-28 23:28:18,98.88,94.36,36.98,357.466,28,rapid
4371,20,2024-02-13 07:52:50,96.37,34.21,37.66,409.965,21,slow
4372,22,2024-12-21 11:56:57,97.1,18.35,5.65,414.054,75,fast
4373,20,2023-04-07 01:19:49,98.2,14.54,19.4,365.766,11,fast
4374,41,2024-01-06 02:52:09,95.34,57.09,28.26,357.869,22,slow
4375,47,2023-12-14 15:06:40,96.33,26.22,11.8,406.125,29,rapid
4376,30,2023-01-28 23:30:11,100.91,42.95,-9.75,389.498,3,fast
4377,47,2024-05-22 21:44:57,94.38,18.47,42.38,383.097,65,rapid
4378,21,2024-12-09 00:22:33,97.51,15.41,10.7,385.839,49,slow
4379,16,2023-04-18 13:35:39,100.51,31.62,28.28,394.941,11,slow
4380,6,2024-08-06 11:25:39,95.23,75.91,1.77,345.578,66,slow
4381,47,2023-04-21 01:50:15,98.76,31.79,-6.3,363.629,11,slow
4382,40,2024-04-06 11:27:55,95.42,99.83,21.28,392.817,32,fast
4383,2,2024-04-15 18:34:12,96.93,36.16,22.2,359.968,28,fast
4384,9,2023-07-20 05:19:26,99.31,75.47,44.47,399.394,26,fast
4385,15,2024-04-03 23:47:09,97.96,69.58,13.27,356.869,58,rapid
4386,6,2023-05-16 10:59:24,100.08,88.97,-8.51,354.818,9,fast
4387,4,2024-05-06 03:53:47,95.8,46.91,24.33,418.235,60,rapid
4388,13,2023-02-25 09:36:27,101.33,51.24,3.49,409.098,4,slow
4389,15,2024-04-02 06:42:30,99.02,33.12,44.87,362.375,47,rapid
4390,29,2023-09-30 20:14:02,97.98,71.95,27.49,366.928,19,rapid
4391,44,2023-09-23 02:52:02,98.98,96.49,32.52,370.604,28,slow
4392,10,2023-04-14 07:10:58,98.72,78.38,14.78,414.142,11,slow
4393,38,2023-01-13 13:05:55,99.21,45.24,6.04,358.195,0,slow
4394,22,2024-06-09 00:33:04,94.75,29.94,39.11,384.84,62,slow
4395,45,2023-04-14 18:31:06,99.35,65.2,-3.5,419.972,5,fast
4396,42,2024-09-02 17:29:23,95.67,29.98,11.31,366.68,74,slow
4397,16,2024-11-09 13:40:50,93.57,51.92,40.23,402.507,67,rapid
4398,13,2023-08-09 14:23:11,98.56,76.37,10.99,403.938,18,fast
4399,5,2023-04-23 10:03:22,97.92,52.47,44.89,378.801,7,slow
4400,28,2024-02-23 23:50:00,98.11,74.52,17.29,378.512,51,rapid
4401,13,2024-03-01 16:33:36,98.86,73.68,44.26,356.652,47,rapid
4402,9,2023-03-21 09:23:19,99.92,99.56,30.0,380.831,8,slow
4403,7,2023-11-05 16:12:24,97.51,88.97,33.04,397.651,30,rapid
4404,48,2023-10-16 17:15:26,98.9,74.32,-2.64,390.799,15,fast
4405,26,2024-01-26 07:45:59,100.77,83.07,-0.55,376.036,50,fast
4406,12,2024-04-27 13:33:07,94.9,86.41,27.28,383.128,24,slow
4407,42,2024-12-22 01:44:35,97.24,83.19,39.07,390.153,92,slow
4408,47,2023-09-16 02:24:19,98.48,94.65,-4.65,385.113,26,slow
4409,3,2024-04-29 23:15:53,96.85,45.57,37.96,351.471,28,fast
4410,23,2024-09-13 15:20:16,97.79,10.85,21.55,413.786,82,fast
4411,17,2023-03-02 19:41:25,100.24,62.12,4.29,360.142,5,fast
4412,10,2024-05-19 22:08:54,97.22,62.94,24.34,386.491,38,fast
4413,49,2023-08-29 06:52:23,99.11,36.68,27.47,369.946,16,rapid
4414,8,2024-09-02 22:27:56,95.2,81.4,0.16,384.848,58,rapid
4415,17,2024-06-05 04:44:53,97.55,96.15,6.66,395.518,65,slow
4416,28,2024-08-17 06:55:40,97.68,73.5,-2.65,384.063,73,rapid
4417,1,2024-06-11 10:13:16,95.46,38.08,44.59,409.8,28,slow
4418,23,2023-04-26 17:41:56,99.0,68.79,32.65,386.009,12,rapid
4419,40,2023-01-24 13:04:14,100.51,59.26,19.82,383.469,2,slow
4420,17,2023-10-20 22:31:58,99.21,10.04,22.21,375.485,30,rapid
4421,22,2024-05-20 01:43:08,99.1,32.43,25.78,415.16,44,rapid
4422,35,2024-05-29 10:13:03,95.42,58.13,18.62,397.435,29,rapid
4423,12,2023-11-01 17:27:29,99.11,34.17,38.82,352.817,21,slow
4424,34,2024-12-19 03:23:41,93.05,35.86,43.5,371.98,41,rapid
4425,47,2024-08-11 22:37:18,94.8,93.07,15.21,345.386,76,slow
4426,29,2024-08-28 16:12:31,96.41,65.45,4.08,396.086,63,slow
4427,24,2024-12-25 04:23:55,95.89,86.94,27.81,391.333,91,rapid
4428,49,2023-06-19 15:54:54,99.36,84.56,-1.69,407.039,15,rapid
4429,25,2024-09-15 13:51:17,94.15,19.35,9.77,406.809,31,slow
4430,32,2023-04-10 08:27:59,98.92,51.97,10.94,394.581,7,fast
4431,19,2024-07-31 17:31:07,92.88,35.91,44.89,344.119,55,rapid
4432,46,2023-08-12 14:23:49,97.17,41.24,29.77,350.745,27,fast
4433,9,2024-04-28 04:05:33,96.88,58.98,-3.94,373.819,61,fast
4434,39,2024-01-05 11:39:41,97.33,34.28,31.09,403.622,28,rapid
4435,21,2024-01-20 17:02:13,99.27,77.79,43.6,356.489,35,rapid
4436,38,2024-08-22 13:09:04,97.65,33.01,33.31,354.962,78,rapid
4437,35,2023-03-10 15:57:42,98.52,44.49,14.15,367.562,6,rapid
4438,43,2024-08-07 02:51:37,96.66,64.35,34.93,364.796,68,fast
4439,34,2023-01-25 21:07:26,100.55,49.83,36.31,345.823,1,rapid
4440,18,2023-11-21 21:12:03,97.22,54.88,13.22,352.093,22,fast
4441,1,2023-12-03 13:36:17,98.89,34.8,4.66,390.206,21,fast
4442,9,2023-08-30 20:14:07,97.1,70.02,11.44,386.984,22,fast
4443,21,2023-02-22 07:12:01,100.08,32.46,1.13,357.801,5,slow
4444,40,2024-03-15 16:44:39,94.84,48.85,-8.34,345.363,56,fast
4445,8,2023-10-11 02:07:03,97.34,51.26,26.21,346.017,20,rapid
4446,18,2023-09-13 00:01:22,99.39,99.7,23.94,346.284,13,rapid
4447,30,2023-12-19 09:33:14,95.88,19.28,39.3,413.507,24,slow
4448,21,2024-10-21 21:00:52,93.28,96.72,-2.56,387.835,79,slow
4449,30,2023-11-12 02:39:10,99.25,15.31,33.2,354.445,29,fast
4450,22,2024-09-25 03:44:54,93.73,71.09,-2.88,374.841,75,rapid
4451,5,2023-12-31 01:03:55,96.47,67.53,23.55,367.617,23,fast
4452,46,2024-04-06 01:57:43,94.73,56.55,-9.41,365.126,33,fast
4453,4,2023-02-13 05:00:54,102.11,78.02,19.11,416.974,5,slow
4454,41,2023-04-20 03:36:17,97.62,47.56,-2.89,405.311,12,rapid
4455,16,2023-06-30 15:12:04,98.1,62.08,12.45,400.192,22,fast
4456,6,2024-12-20 09:27:38,94.68,77.19,20.68,354.101,81,fast
4457,16,2023-04-06 08:12:03,101.19,51.02,-0.52,416.422,7,fast
4458,32,2024-08-20 23:50:04,95.78,58.51,36.68,382.395,67,slow
4459,27,2024-11-02 01:17:41,94.76,24.7,18.54,350.8,59,slow
4460,8,2024-08-10 10:07:09,96.6,51.74,27.34,405.508,71,rapid
4461,31,2024-02-21 09:07:37,97.43,53.04,27.45,377.634,30,fast
4462,23,2024-01-25 05:39:25,97.28,34.55,28.15,366.214,21,fast
4463,35,2023-01-07 06:00:18,98.66,29.29,13.52,363.821,0,rapid
4464,41,2023-07-24 16:32:00,99.18,59.97,39.93,367.07,22,slow
4465,31,2024-05-16 01:37:09,95.64,67.21,8.97,405.955,46,rapid
4466,16,2023-04-22 12:17:47,99.76,99.4,-6.41,412.696,6,slow
4467,36,2023-05-26 01:57:04,98.78,60.89,-6.91,356.231,14,fast
4468,30,2023-10-06 14:23:52,98.35,66.88,33.59,359.829,22,rapid
4469,15,2023-10-05 09:38:42,97.59,62.3,27.0,372.812,28,rapid
4470,7,2023-06-12 17:05:41,99.66,82.24,-2.26,358.589,17,rapid
4471,47,2023-03-18 23:22:14,99.01,73.99,26.93,376.16,8,rapid
4472,16,2024-11-20 20:15:35,97.68,44.0,3.54,381.253,86,slow
4473,33,2023-05-09 11:55:01,98.41,71.07,24.7,412.462,11,fast
4474,16,2023-01-26 18:27:49,99.77,38.1,-0.08,402.819,1,slow
4475,29,2024-10-07 06:48:32,96.42,58.52,26.97,397.61,46,fast
4476,15,2023-10-28 17:59:54,98.19,22.73,-8.95,410.91,23,fast
4477,25,2023-02-25 08:30:16,99.82,87.27,-5.0,354.058,3,rapid
4478,41,2023-11-19 03:09:18,96.15,27.04,26.5,360.813,19,rapid
4479,42,2024-03-24 02:36:26,94.9,68.01,40.65,393.876,47,slow
4480,35,2023-09-15 04:48:12,100.26,96.13,-6.95,354.166,16,slow
4481,6,2023-09-09 17:57:25,98.39,73.18,25.43,341.047,32,slow
4482,10,2023-08-30 03:41:03,98.08,23.89,42.4,383.949,28,fast
4483,48,2023-06-29 17:47:27,99.23,30.21,32.47,381.658,15,fast
4484,10,2024-01-10 22:12:12,97.67,56.77,-4.31,395.814,35,fast
4485,27,2023-05-31 21:28:09,99.32,76.89,30.58,358.101,7,fast
4486,28,2024-01-29 11:31:05,97.51,38.88,24.42,406.437,36,fast
4487,44,2023-05-03 10:48:50,99.7,86.22,14.02,414.295,11,slow
4488,47,2024-06-09 17:57:51,97.87,80.96,16.44,383.15,38,slow
4489,43,2023-12-08 20:24:34,99.15,69.31,11.69,393.673,35,fast
4490,29,2024-10-20 20:24:54,94.72,66.75,41.72,347.962,61,rapid
4491,20,2023-12-27 13:35:58,96.15,44.71,22.9,399.664,23,rapid
4492,25,2023-01-19 05:44:31,100.64,17.87,5.05,414.784,2,rapid
4493,17,2024-06-05 06:21:50,96.98,12.61,27.16,370.522,34,fast
4494,49,2023-12-19 16:53:19,98.08,15.33,43.41,419.068,32,slow
4495,41,2024-10-14 15:28:40,95.96,15.41,5.76,410.846,67,slow
4496,25,2023-02-16 13:55:40,100.59,77.0,38.14,342.093,4,slow
4497,30,2024-06-21 07:17:13,97.1,95.54,-1.15,345.923,49,fast
4498,27,2024-01-19 13:33:33,97.1,37.39,17.55,380.925,50,slow
4499,46,2024-05-01 11:35:58,97.73,80.68,37.26,380.184,62,slow
4500,28,2024-11-14 00:06:26,92.15,31.73,1.65,346.562,82,slow
4501,16,2023-09-03 23:43:34,100.01,49.2,15.15,377.23,23,rapid
4502,8,2024-05-25 11:06:51,96.79,81.04,4.06,349.153,38,fast
4503,25,2023-05-24 14:49:47,99.3,24.2,34.74,379.064,16,rapid
4504,19,2023-11-13 06:31:54,99.86,48.33,27.31,347.015,35,fast
4505,5,2024-02-08 02:15:29,98.04,89.55,27.03,386.29,25,rapid
4506,15,2023-11-30 09:06:44,97.06,79.27,-1.91,342.362,37,slow
4507,39,2023-12-14 21:57:42,99.2,84.9,1.69,363.786,21,slow
4508,37,2023-12-04 02:07:36,97.89,32.0,29.95,373.757,30,slow
4509,40,2023-12-01 20:12:44,98.98,51.16,-8.62,409.813,40,slow
4510,31,2023-08-23 08:01:17,97.91,63.59,6.33,415.14,16,fast
4511,44,2023-09-05 23:15:30,98.22,59.54,24.38,357.012,20,slow
4512,7,2023-08-16 14:07:34,98.01,85.2,16.94,348.948,12,rapid
4513,35,2024-06-09 13:55:11,97.76,88.97,-7.12,352.735,62,fast
4514,47,2024-01-28 19:30:28,97.64,31.3,-7.86,411.012,34,fast
4515,24,2023-12-15 18:52:37,100.66,75.28,21.33,364.265,32,rapid
4516,9,2024-01-21 20:51:43,96.46,55.62,36.54,396.711,48,fast
4517,29,2023-10-14 12:36:52,97.01,26.74,-0.6,393.619,33,slow
4518,38,2023-04-28 03:45:23,100.03,43.78,9.53,365.173,13,rapid
4519,25,2023-06-09 15:45:06,97.53,72.01,23.04,365.534,19,slow
4520,36,2023-12-21 00:13:08,95.1,47.47,-7.09,404.511,20,slow
4521,14,2024-09-15 03:09:18,95.45,39.44,5.83,384.085,36,rapid
4522,18,2023-09-13 22:23:56,98.6,73.16,19.91,365.172,19,rapid
4523,41,2024-09-22 05:36:53,94.66,87.92,9.02,356.223,64,rapid
4524,36,2023-12-14 17:45:05,96.79,62.44,30.88,392.868,19,rapid
4525,10,2024-11-27 09:02:01,94.48,99.23,33.76,369.373,68,rapid
4526,39,2023-10-24 01:00:34,96.87,97.42,7.69,370.361,15,slow
4527,26,2023-09-26 06:15:48,97.58,18.52,9.04,413.117,18,fast
4528,24,2024-03-05 03:16:31,98.68,86.54,27.26,393.9,45,slow
4529,27,2023-11-07 14:24:16,98.81,99.85,16.6,392.675,20,slow
4530,13,2023-12-05 21:15:46,97.3,58.38,5.04,397.633,22,slow
4531,2,2024-12-03 10:45:13,92.65,64.24,2.87,382.369,80,slow
4532,28,2024-03-30 10:12:31,96.6,20.27,23.18,389.615,56,rapid
4533,34,2023-12-18 18:48:26,97.5,82.98,0.89,340.531,36,rapid
4534,8,2023-12-02 13:52:35,99.07,47.71,-7.69,361.584,30,slow
4535,21,2023-06-04 15:14:22,98.95,65.16,8.17,375.996,8,slow
4536,12,2023-01-08 16:24:57,100.14,75.43,41.62,415.284,0,rapid
4537,7,2024-08-05 06:06:16,94.72,91.68,-6.87,365.987,38,rapid
4538,50,2023-07-24 16:10:38,99.59,21.8,9.04,361.183,23,rapid
4539,13,2023-07-20 03:31:24,98.79,68.05,-5.39,353.845,15,slow
4540,10,2023-09-15 03:11:50,98.89,67.26,1.16,395.391,17,rapid
4541,5,2023-07-05 13:07:37,97.11,76.06,-9.19,360.421,19,rapid
4542,31,2024-05-23 17:34:57,97.65,54.68,26.0,358.397,51,rapid
4543,33,2023-03-21 04:01:59,98.06,91.85,29.66,341.067,8,rapid
4544,32,2023-11-22 14:34:49,96.81,53.24,6.77,356.487,41,fast
4545,41,2024-05-20 08:46:43,97.6,51.4,6.34,376.447,58,rapid
4546,5,2024-01-30 03:26:53,95.19,71.51,0.96,399.323,32,slow
4547,14,2023-11-01 05:44:29,98.8,47.94,7.21,357.655,39,fast
4548,7,2024-11-28 18:21:56,94.15,81.7,11.73,403.966,77,fast
4549,36,2024-08-09 03:21:21,95.01,71.24,14.8,416.4,49,slow
4550,23,2024-11-20 12:36:40,91.87,11.15,4.71,392.016,80,slow
4551,11,2023-12-09 03:20:48,96.75,90.01,23.49,415.441,29,rapid
4552,34,2023-12-27 09:21:17,98.25,26.6,6.63,341.127,35,fast
4553,22,2023-03-05 03:30:42,97.86,61.17,23.3,407.882,4,slow
4554,37,2024-08-27 12:58:45,94.07,47.16,12.99,408.307,58,fast
4555,41,2023-10-23 00:34:25,98.56,70.69,18.82,347.315,35,slow
4556,14,2024-11-11 15:15:34,95.07,30.0,39.1,351.605,65,fast
4557,12,2024-07-13 07:41:27,97.32,28.35,-2.97,401.649,68,slow
4558,49,2023-01-29 23:19:23,98.93,68.19,5.91,413.519,2,fast
4559,1,2023-05-28 11:44:48,99.02,10.16,8.6,380.293,15,slow
4560,11,2023-01-19 13:48:17,99.37,42.0,-7.24,407.077,1,fast
4561,26,2024-04-06 08:58:02,98.87,49.16,-1.08,405.282,53,fast
4562,16,2024-02-14 04:03:43,97.4,37.15,17.14,359.647,32,fast
4563,40,2023-11-23 00:33:09,99.36,13.15,22.27,416.743,26,slow
4564,50,2024-05-07 21:21:12,97.69,22.35,26.13,388.578,61,fast
4565,50,2023-07-20 23:42:41,96.53,18.52,-1.96,340.629,26,fast
4566,50,2023-11-02 05:31:05,96.44,37.91,33.74,359.857,36,slow
4567,7,2023-07-02 05:09:09,100.12,37.78,43.2,369.435,19,slow
4568,47,2024-12-15 13:07:00,96.0,56.3,22.24,411.016,80,rapid
4569,19,2023-01-10 05:43:02,100.32,79.9,38.55,369.346,0,rapid
4570,1,2023-05-23 04:18:51,100.07,80.01,-1.83,352.158,7,fast
4571,42,2023-03-12 09:49:11,97.66,73.0,29.0,408.89,5,rapid
4572,26,2023-07-23 05:59:44,99.45,52.93,-8.26,409.588,12,slow
4573,34,2023-12-26 19:00:28,99.99,75.36,20.14,409.391,34,fast
4574,11,2024-09-05 10:00:05,98.07,86.65,23.97,340.702,68,slow
4575,27,2024-03-22 19:27:16,95.89,16.25,8.84,371.165,47,fast
4576,10,2023-04-21 22:25:45,99.14,35.84,32.38,416.508,8,fast
4577,8,2023-10-11 10:47:57,98.09,83.0,2.6,392.741,34,fast
4578,9,2023-12-25 08:45:22,98.57,71.98,6.31,414.253,38,fast
4579,3,2024-11-21 07:14:46,97.92,92.78,10.78,375.982,52,fast
4580,4,2023-11-22 10:21:08,98.71,35.83,5.99,398.704,16,rapid
4581,45,2024-01-16 01:11:25,98.24,24.12,-8.36,390.861,33,rapid
4582,4,2023-01-19 03:46:03,100.08,92.11,31.63,348.61,1,fast
4583,33,2023-02-11 04:00:37,99.22,95.22,27.03,380.667,3,rapid
4584,33,2024-12-28 19:02:54,96.98,79.62,19.45,407.505,42,rapid
4585,20,2024-02-25 05:59:47,97.39,84.76,4.42,395.971,27,rapid
4586,12,2023-04-23 04:52:30,97.77,99.21,-6.75,401.273,6,rapid
4587,12,2024-09-01 01:39:44,95.58,79.6,7.21,351.54,34,fast
4588,28,2023-12-11 09:14:23,97.57,22.92,33.91,392.772,28,fast
4589,28,2024-07-12 18:58:11,96.8,71.64,20.61,357.932,53,rapid
4590,43,2024-02-16 04:39:11,98.95,63.08,14.46,348.789,48,slow
4591,50,2024-02-10 05:16:56,97.5,74.42,39.38,382.413,35,fast
4592,13,2023-06-19 01:20:39,98.84,58.35,15.07,416.057,10,fast
4593,50,2024-08-24 19:52:46,95.77,77.2,-3.98,373.354,46,rapid
4594,47,2024-04-23 01:28:50,95.86,37.77,16.57,371.344,25,rapid
4595,12,2024-06-06 06:01:52,94.89,53.34,24.6,386.98,64,rapid
4596,40,2023-11-14 10:01:49,99.05,86.0,-5.1,359.675,36,fast
4597,22,2024-04-10 23:35:37,95.19,70.97,-5.99,392.829,26,slow
4598,6,2024-09-22 08:47:27,96.09,23.34,36.76,360.418,72,rapid
4599,50,2024-06-16 04:21:39,95.38,58.77,-1.85,344.874,49,rapid
4600,25,2024-06-06 09:06:07,95.3,78.92,-3.02,342.853,29,slow
4601,17,2024-06-22 10:19:00,95.97,99.98,32.95,392.6,33,rapid
4602,13,2023-08-08 13:29:44,97.77,23.71,3.58,406.532,28,slow
4603,29,2023-02-17 03:37:49,101.07,68.41,5.13,406.583,3,slow
4604,15,2023-11-04 07:38:20,96.45,19.61,38.62,391.448,21,slow
4605,20,2023-05-15 13:00:13,100.0,95.65,15.14,417.341,17,slow
4606,49,2024-06-19 14:26:15,92.6,96.26,-4.21,344.75,43,fast
4607,21,2024-10-29 18:24:21,94.79,24.34,15.95,349.673,42,slow
4608,37,2024-06-06 02:44:50,96.37,91.62,-1.4,402.014,54,rapid
4609,18,2023-06-02 11:11:45,98.78,78.17,23.43,400.389,18,slow
4610,31,2024-02-11 04:08:22,96.04,74.9,8.98,392.197,33,slow
4611,24,2023-11-13 13:23:23,100.76,34.54,26.8,390.843,24,slow
4612,19,2024-08-12 19:47:17,97.61,61.74,-9.71,399.804,75,slow
4613,34,2023-09-30 01:12:26,97.0,69.38,16.83,364.754,17,rapid
4614,5,2024-02-15 13:37:59,95.97,96.67,43.05,404.832,23,rapid
4615,13,2024-12-11 19:38:29,94.11,27.2,-3.55,359.49,42,rapid
4616,10,2024-06-17 10:47:09,93.21,77.09,14.02,403.231,40,fast
4617,34,2024-09-05 01:17:45,93.13,69.01,36.12,362.329,60,rapid
4618,46,2023-03-11 11:13:30,100.55,13.6,1.53,406.301,6,slow
4619,26,2023-02-25 03:11:59,99.49,65.45,11.93,344.188,4,fast
4620,1,2024-04-09 02:34:35,97.76,12.68,31.48,378.495,39,rapid
4621,42,2023-03-09 09:56:54,98.32,23.82,-8.78,367.539,4,fast
4622,14,2023-09-28 00:38:20,97.22,35.27,34.92,380.286,28,slow
4623,29,2023-08-27 14:58:50,98.88,98.61,18.99,383.67,14,rapid
4624,42,2023-05-21 13:58:00,98.48,79.82,9.33,351.57,9,slow
4625,16,2024-02-20 19:40:41,95.52,19.01,16.33,388.051,40,fast
4626,49,2023-06-12 05:14:29,98.94,17.78,-7.09,371.732,9,fast
4627,39,2024-05-06 03:13:17,95.92,80.39,-3.16,340.378,35,fast
4628,33,2023-12-30 03:12:10,98.75,69.4,22.79,378.497,41,slow
4629,36,2023-04-24 14:03:28,98.43,14.15,-4.08,362.308,12,rapid
4630,9,2023-04-01 21:08:30,99.07,59.93,38.42,385.917,11,rapid
4631,39,2023-08-06 01:12:24,98.18,67.7,26.94,413.357,15,fast
4632,39,2023-01-09 16:12:02,98.8,47.93,-3.79,389.056,0,slow
4633,34,2024-07-18 14:10:59,97.45,86.26,20.4,396.573,36,fast
4634,14,2023-12-23 00:02:18,98.62,71.12,43.99,377.207,18,rapid
4635,9,2024-08-09 00:02:14,95.2,58.93,40.27,407.064,50,slow
4636,27,2024-04-24 00:48:56,97.06,87.89,35.51,375.303,40,rapid
4637,50,2024-11-20 16:04:00,94.55,21.05,36.95,380.991,49,rapid
4638,14,2024-04-13 08:05:18,97.5,10.14,-7.83,396.257,31,rapid
4639,22,2023-11-28 22:10:45,98.71,49.54,17.58,401.826,37,slow
4640,26,2023-12-28 10:38:32,96.99,67.51,13.73,345.249,39,rapid
4641,32,2024-12-14 00:01:37,94.7,83.06,38.48,391.849,50,rapid
4642,35,2023-01-02 21:32:21,99.98,86.54,-6.14,417.124,0,fast
4643,45,2024-02-18 21:28:26,98.45,58.76,25.9,384.379,47,fast
4644,22,2023-11-05 20:37:25,99.58,92.39,40.19,419.832,26,rapid
4645,20,2023-06-19 17:55:48,97.72,12.54,32.57,399.558,11,fast
4646,31,2024-06-11 14:40:10,97.07,97.26,43.1,370.752,41,rapid
4647,49,2023-06-29 15:32:36,99.15,75.35,31.83,387.458,20,fast
4648,4,2023-07-22 03:40:16,97.72,26.54,21.5,386.536,14,rapid
4649,44,2024-07-05 22:06:33,98.7,61.6,7.2,404.516,53,slow
4650,46,2024-08-02 09:37:19,96.6,36.19,29.34,362.355,76,fast
4651,32,2024-07-06 19:57:01,96.87,38.35,9.52,346.037,70,rapid
4652,26,2024-08-12 06:39:03,94.31,22.81,32.02,357.77,65,rapid
4653,33,2023-05-05 15:06:14,98.95,44.36,33.58,350.849,13,slow
4654,46,2023-12-22 01:18:36,98.11,63.69,-5.8,354.669,41,fast
4655,30,2023-01-18 16:31:05,100.47,17.61,4.27,351.46,1,slow
4656,2,2023-05-23 08:18:24,97.01,65.3,17.74,384.64,17,fast
4657,29,2023-06-12 07:24:48,98.6,25.14,44.16,340.599,12,slow
4658,9,2024-05-30 18:48:27,95.8,78.48,10.61,407.896,52,fast
4659,49,2024-06-09 13:03:21,93.96,38.52,33.43,405.477,67,fast
4660,27,2024-04-12 15:31:02,97.51,51.84,-1.11,341.164,25,fast
4661,45,2024-01-13 10:06:37,96.68,80.38,16.08,371.109,47,slow
4662,7,2023-09-26 00:54:43,98.57,26.49,40.45,418.152,23,rapid
4663,35,2024-09-07 12:51:25,93.66,59.16,19.37,408.143,49,rapid
4664,7,2024-02-26 12:21:07,95.62,36.05,21.31,344.883,54,fast
4665,21,2024-12-22 12:30:16,96.0,51.72,43.69,418.802,37,slow
4666,2,2023-06-29 20:34:24,98.92,84.55,41.2,367.694,9,fast
4667,41,2023-06-30 19:26:48,99.89,10.02,43.49,373.403,23,rapid
4668,30,2024-02-26 20:08:38,98.11,69.79,35.1,373.308,22,rapid
4669,15,2023-06-03 18:46:31,99.69,55.52,7.57,341.691,16,rapid
4670,48,2023-02-24 01:25:03,100.2,36.0,7.74,383.012,3,rapid
4671,14,2023-05-15 16:27:03,97.58,81.14,11.53,416.351,10,rapid
