session_id,vehicle_id,driver_id,start_time,end_time,energy_added_kwh,start_soc,end_soc,charger_type,location,cost_usd
1251,43,30,2023-03-18 02:38:39,2023-03-18 07:58:59,38.44,32.9,80.83,Level2,West Grant,10.76
1252,21,35,2023-10-15 11:15:16,2023-10-15 17:23:19,44.167,41.11,100,Level2,Barnesbury,7.26
1253,17,25,2023-04-21 22:43:06,2023-04-22 12:32:44,26.272,30.12,85.43,Level1,East Fredtown,7.63
1254,14,1,2024-02-14 02:08:03,2024-02-14 03:48:07,12.009,56.46,81.69,Level2,Robertberg,4.09
1255,14,17,2023-01-04 11:01:10,2023-01-04 15:10:23,29.907,37.17,100,Level2,Mcbridefurt,5.07
1256,36,16,2024-03-17 08:51:05,2024-03-17 13:17:15,31.941,15.67,66.21,Level2,North Ann,6.97
1257,47,29,2024-08-29 05:55:31,2024-08-29 11:51:17,42.692,33.19,100,Level2,Mooreberg,6.11
1258,45,29,2024-05-13 03:22:18,2024-05-13 16:16:14,24.508,58.66,89.41,Level1,Port Randyburgh,2.75
1259,37,35,2023-07-21 19:31:44,2023-07-21 20:58:41,72.461,15.95,95.49,DCFC,Christopherfurt,13.77
1260,5,33,2023-08-27 07:48:59,2023-08-27 17:55:46,19.215,18.45,43.8,Level1,Kellyshire,2.14
1261,50,24,2024-02-17 13:30:57,2024-02-17 14:12:37,34.725,37.14,89.28,DCFC,Brownville,10.96
1262,36,31,2023-07-21 07:30:33,2023-07-22 04:05:32,39.108,38.12,100,Level1,Amandafurt,12.62
1263,23,26,2023-11-13 11:56:12,2023-11-13 12:38:20,35.123,34.38,78.84,DCFC,South Stephanieburgh,11.85
1264,44,2,2023-06-20 06:41:12,2023-06-20 07:07:22,21.811,37.08,61.45,DCFC,Port Thomasshire,6.17
1265,28,27,2024-08-04 12:57:39,2024-08-05 08:31:09,37.161,15.52,79.48,Level1,Theresafort,5.68
1266,20,4,2024-12-10 12:53:45,2024-12-10 13:13:34,16.524,51.41,81.13,DCFC,Terryfurt,3.12
1267,19,24,2024-07-04 19:28:20,2024-07-04 19:54:04,21.453,11.45,34.87,DCFC,New James,2.31
1268,24,19,2023-07-17 00:10:30,2023-07-17 10:32:42,19.703,21.89,42.74,Level1,Vargasmouth,2.27
1269,7,17,2023-03-28 01:33:17,2023-03-28 02:16:19,35.87,16.55,63.5,DCFC,Stevenville,3.82
1270,37,31,2024-02-03 15:17:26,2024-02-04 18:21:24,51.426,15.02,71.47,Level1,Novakfort,15.12
1271,12,1,2024-11-11 01:41:36,2024-11-11 15:59:30,27.167,49.84,98.44,Level1,New Justin,3.06
1272,28,16,2024-08-24 05:52:46,2024-08-24 09:33:27,26.482,23.82,69.4,Level2,Jonesshire,3.64
1273,38,3,2024-07-29 17:43:54,2024-07-30 10:43:06,32.275,39.23,91.71,Level1,Allisonmouth,4.01
1274,6,11,2024-01-09 15:11:15,2024-01-09 15:33:09,18.258,52.42,87.6,DCFC,Lake Francisstad,5.57
1275,9,3,2023-09-20 12:17:30,2023-09-20 12:49:31,26.686,15.44,55.33,DCFC,South Allisonmouth,5.12
1276,14,5,2023-09-04 12:57:47,2023-09-04 13:12:09,11.986,24.34,49.52,DCFC,Steveburgh,1.96
1277,19,27,2024-08-07 01:42:13,2024-08-07 02:31:13,40.835,55.42,100,DCFC,Port Ginaton,6.1
1278,3,7,2023-02-04 23:21:31,2023-02-05 15:11:37,30.087,51.0,84.43,Level1,Garybury,10.42
1279,27,35,2024-06-02 19:21:09,2024-06-02 20:15:23,45.201,38.25,100,DCFC,West Jamesfort,9.14
1280,41,30,2023-06-18 16:32:06,2023-06-19 06:15:55,26.088,47.72,100,Level1,West Jenniferview,7.71
1281,6,28,2023-04-20 23:51:31,2023-04-21 10:51:51,20.911,21.51,61.8,Level1,Richardsonmouth,3.38
1282,26,10,2023-06-10 20:33:58,2023-06-10 21:08:37,28.876,38.52,95.25,DCFC,Lake Samantha,7.74
1283,36,32,2024-11-11 07:59:47,2024-11-11 14:41:03,48.152,10.47,86.66,Level2,East Amy,5.06
1284,46,3,2024-10-26 12:03:16,2024-10-26 12:48:44,37.902,26.43,85.56,DCFC,West Douglas,7.31
1285,21,28,2023-08-16 20:31:02,2023-08-16 21:31:21,50.265,32.98,100,DCFC,Lake Christopherville,15.97
1286,48,31,2023-12-27 12:17:32,2023-12-28 11:44:16,44.547,54.59,100,Level1,North Joseph,4.75
1287,50,30,2023-07-16 01:49:39,2023-07-16 21:05:20,36.597,13.75,68.7,Level1,Brownchester,11.48
1288,45,30,2023-10-21 09:02:02,2023-10-21 12:15:46,23.248,17.21,46.38,Level2,Herrington,8.12
1289,28,31,2023-08-26 10:06:52,2023-08-26 21:12:19,21.073,16.92,53.19,Level1,New Brittanyview,6.64
1290,31,32,2024-07-02 09:31:04,2024-07-02 15:16:32,41.456,36.3,82.62,Level2,Andreaton,13.19
1291,49,5,2023-01-21 09:17:25,2023-01-21 10:05:11,39.816,25.66,72.12,DCFC,Williamsborough,4.17
1292,33,24,2023-05-08 13:34:19,2023-05-08 14:11:06,30.658,23.41,56.77,DCFC,Jennifertown,5.48
1293,44,33,2024-02-06 08:13:55,2024-02-07 07:55:17,45.01,29.57,79.86,Level1,North Jose,8.71
1294,13,26,2024-12-27 06:22:18,2024-12-27 09:54:57,25.519,38.48,80.59,Level2,South Brian,2.58
1295,24,25,2023-11-04 19:30:14,2023-11-05 09:21:02,26.309,40.61,68.45,Level1,South Christina,8.55
1296,20,10,2024-04-06 14:25:51,2024-04-06 23:22:35,16.997,52.41,82.98,Level1,Port Edward,5.81
1297,6,15,2023-02-13 05:13:25,2023-02-13 09:33:21,31.192,26.86,86.96,Level2,Bartonside,6.66
1298,44,11,2023-02-08 06:30:44,2023-02-08 12:41:29,44.49,16.57,66.28,Level2,Ryanbury,5.93
1299,21,13,2024-10-06 03:21:08,2024-10-06 08:01:08,33.6,55.2,100,Level2,Heathview,9.21
1300,10,2,2023-12-30 04:47:40,2023-12-30 07:54:05,22.371,56.11,89.35,Level2,Jenkinsburgh,3.77
1301,24,30,2024-09-23 12:19:43,2024-09-24 09:51:17,40.9,37.94,81.22,Level1,Joseton,5.26
1302,33,27,2024-03-30 06:25:40,2024-03-30 13:45:24,52.769,30.21,87.63,Level2,Johnsonport,11.76
1303,23,37,2024-10-24 20:53:59,2024-10-24 21:47:11,44.335,35.37,91.49,DCFC,Markchester,8.65
1304,6,32,2023-09-30 04:03:52,2023-09-30 08:11:23,29.702,42.77,100,Level2,Leonardport,9.09
1305,28,10,2024-07-25 12:13:18,2024-07-26 02:30:28,27.144,16.2,62.92,Level1,North Shawnland,4.72
1306,32,17,2024-11-07 17:25:02,2024-11-07 18:07:57,35.771,16.02,68.47,DCFC,Kennedyview,6.38
1307,22,34,2024-12-18 19:29:58,2024-12-20 03:04:51,60.005,36.97,100,Level1,Sarahland,10.14
1308,11,7,2024-01-31 17:02:40,2024-01-31 17:23:45,17.577,58.34,95.58,DCFC,East Kristyfort,5.71
1309,31,37,2024-01-22 22:42:33,2024-01-23 01:51:28,22.67,28.55,53.88,Level2,East Michaelland,2.85
1310,26,15,2024-12-28 19:05:03,2024-12-28 23:18:52,30.459,40.16,100,Level2,Parsonston,6.54
1311,27,37,2023-06-03 23:44:08,2023-06-04 00:33:55,41.497,43.31,100,DCFC,Lake Timothytown,12.17
1312,47,13,2024-07-30 06:26:09,2024-07-30 15:12:24,16.665,41.75,67.83,Level1,West John,3.16
1313,46,14,2024-09-23 18:40:07,2024-09-23 19:38:11,48.395,14.15,89.65,DCFC,Hinesberg,14.72
1314,30,15,2024-09-18 02:51:31,2024-09-18 11:19:39,16.091,26.24,62.4,Level1,Thomasland,5.21
1315,27,2,2024-06-02 09:58:23,2024-06-02 14:51:00,35.114,12.35,60.32,Level2,South Jacob,7.3
1316,42,40,2023-06-22 01:06:54,2023-06-22 20:13:47,36.318,45.15,93.51,Level1,Gentrybury,11.05
1317,34,39,2023-08-24 11:32:34,2023-08-24 15:14:14,26.6,40.0,89.72,Level2,Brendanberg,5.71
1318,20,22,2023-08-03 05:32:15,2023-08-03 06:13:39,34.511,37.93,100,DCFC,Jessicabury,4.51
1319,21,19,2024-03-27 00:01:10,2024-03-27 00:37:48,30.54,59.28,100,DCFC,Carolynburgh,8.47
1320,23,37,2024-03-27 04:39:46,2024-03-27 05:19:54,33.457,51.16,93.51,DCFC,Port Yvettefurt,7.53
1321,37,27,2023-05-16 06:51:52,2023-05-17 07:33:44,46.926,48.49,100,Level1,New Cindy,13.38
1322,22,21,2024-05-28 01:22:37,2024-05-28 05:26:24,29.255,40.3,71.03,Level2,Williamberg,3.46
1323,20,26,2024-05-13 12:20:24,2024-05-14 01:15:13,24.536,55.87,100,Level1,East Stephenfurt,7.45
1324,35,31,2024-06-23 21:45:04,2024-06-23 22:03:28,15.344,53.58,80.98,DCFC,New William,1.82
1325,9,21,2024-11-02 21:59:15,2024-11-02 22:41:23,35.123,40.09,92.59,DCFC,Andrewville,5.54
1326,49,37,2023-06-19 14:19:35,2023-06-20 13:00:19,43.09,27.42,77.7,Level1,New Jasonshire,14.44
1327,11,13,2023-06-27 00:01:15,2023-06-27 13:48:12,26.187,43.73,99.21,Level1,West Megan,7.4
1328,41,25,2024-11-12 20:03:35,2024-11-12 20:17:31,11.617,52.37,75.65,DCFC,Tinaland,3.92
1329,19,25,2024-08-07 13:07:30,2024-08-07 20:21:13,52.047,22.63,79.45,Level2,Michaelview,13.31
1330,9,1,2023-04-05 17:20:27,2023-04-05 22:00:22,33.59,49.79,100,Level2,Rodriguezbury,5.62
1331,49,36,2023-09-08 05:19:23,2023-09-08 08:58:55,26.344,34.78,65.52,Level2,Ruizville,8.75
1332,21,30,2024-11-16 20:48:27,2024-11-16 21:31:33,35.925,52.1,100,DCFC,Lake Donnaside,6.52
1333,30,7,2023-03-01 23:15:37,2023-03-01 23:31:59,13.648,43.82,74.49,DCFC,Kingland,2.53
1334,46,3,2023-08-22 02:02:56,2023-08-22 02:28:49,21.576,47.87,81.53,DCFC,Bowmanbury,3.23
1335,18,38,2024-08-31 03:56:44,2024-08-31 12:02:21,58.275,17.84,87.05,Level2,Port Destiny,15.21
1336,24,21,2023-12-18 20:29:38,2023-12-19 02:55:40,46.324,50.98,100,Level2,West Todd,10.23
1337,4,38,2024-07-06 23:29:22,2024-07-07 07:06:11,14.466,42.17,66.73,Level1,East Andreastad,1.6
1338,35,18,2023-01-24 09:12:30,2023-01-24 13:50:32,33.365,40.42,100,Level2,Lambertfort,6.23
1339,32,24,2023-01-16 11:55:42,2023-01-16 12:36:32,34.039,50.09,100,DCFC,Tannerstad,6.06
1340,35,14,2023-01-18 22:39:15,2023-01-18 23:00:49,17.976,55.49,87.59,DCFC,Rebeccamouth,4.49
1341,22,37,2023-12-28 16:54:51,2023-12-29 11:50:03,35.948,43.86,81.62,Level1,West Sherri,11.44
1342,45,6,2024-11-26 11:54:14,2024-11-27 01:05:17,25.05,37.96,69.39,Level1,East Nicholas,4.28
1343,2,9,2023-11-25 07:20:23,2023-11-25 10:54:29,25.693,24.68,67.36,Level2,Gregoryville,4.44
1344,40,34,2024-05-09 12:16:30,2024-05-09 13:18:48,51.917,40.25,99.18,DCFC,East Travis,17.22
1345,39,3,2023-04-19 22:57:52,2023-04-19 23:15:55,15.048,28.11,54.1,DCFC,Gregorytown,1.55
1346,19,18,2023-05-27 17:20:03,2023-05-28 12:52:44,37.135,59.46,100,Level1,Hollyville,7.62
1347,9,28,2024-05-22 15:24:12,2024-05-22 15:59:40,29.556,55.82,100,DCFC,West Scottside,10.19
1348,12,1,2024-01-20 21:28:59,2024-01-20 21:59:06,25.105,55.09,100,DCFC,Anthonyshire,7.49
1349,41,9,2024-12-09 03:38:49,2024-12-09 06:30:36,20.614,37.0,78.31,Level2,West Melissa,6.23
1350,7,25,2024-06-20 11:57:54,2024-06-20 12:40:58,35.9,41.38,88.37,DCFC,Garciamouth,5.68
1351,33,30,2023-03-12 06:40:44,2023-03-12 07:36:57,46.851,38.23,89.21,DCFC,Johnathanton,13.66
1352,33,30,2023-07-08 04:10:51,2023-07-08 05:01:46,42.439,19.38,65.56,DCFC,Lake Brian,9.29
1353,27,14,2023-12-28 12:14:27,2023-12-28 16:42:10,32.127,21.98,65.87,Level2,North Kevinland,9.13
1354,26,8,2024-11-30 22:34:53,2024-12-01 02:11:43,26.02,38.14,89.26,Level2,Millerbury,2.66
1355,44,20,2023-12-29 07:39:45,2023-12-29 11:55:21,30.672,54.55,88.82,Level2,East Emma,4.06
1356,46,23,2024-02-12 06:33:36,2024-02-12 23:45:56,32.691,41.61,92.61,Level1,East Melissa,9.58
1357,38,23,2024-04-26 21:49:54,2024-04-27 12:11:12,27.275,55.65,100,Level1,Port Robert,8.44
1358,40,1,2024-01-29 16:08:43,2024-01-29 22:41:16,47.107,12.12,65.59,Level2,New Davidmouth,10.24
1359,41,30,2024-12-14 12:37:36,2024-12-14 13:25:09,39.636,13.45,92.88,DCFC,North Maria,11.53
1360,49,23,2024-02-14 01:10:58,2024-02-14 02:15:02,53.4,37.69,100,DCFC,Lake Lauraton,8.73
1361,12,17,2023-08-04 04:11:53,2023-08-04 08:57:34,34.283,30.36,91.69,Level2,Lake Samuelbury,6.31
1362,10,6,2024-02-17 08:46:16,2024-02-17 18:02:39,17.619,19.08,45.26,Level1,Singhton,2.22
1363,19,14,2024-02-29 15:05:11,2024-02-29 15:38:43,27.947,42.06,72.57,DCFC,Mitchellside,9.49
1364,40,27,2024-09-07 13:09:52,2024-09-07 20:08:42,50.261,15.69,72.74,Level2,Hillville,14.73
1365,38,7,2023-02-08 12:30:11,2023-02-08 14:48:21,16.58,55.02,81.98,Level2,Romanshire,2.22
1366,36,37,2024-09-07 09:28:48,2024-09-07 12:30:11,21.766,50.28,84.72,Level2,Antonioport,6.16
1367,44,21,2023-04-13 04:18:58,2023-04-14 02:43:09,42.566,52.44,100,Level1,Michelleshire,14.44
1368,2,36,2024-10-03 06:04:45,2024-10-03 08:36:30,18.21,27.23,57.48,Level2,North Lisa,2.19
1369,14,16,2024-01-10 00:56:18,2024-01-10 04:35:03,26.251,31.54,86.69,Level2,Lake Jamesmouth,8.61
1370,38,20,2023-04-06 08:26:08,2023-04-06 08:56:40,25.449,58.62,100,DCFC,Ronaldstad,6.52
1371,45,19,2024-02-10 05:02:29,2024-02-10 05:28:37,21.79,58.61,85.95,DCFC,East Jessicaborough,5.52
1372,41,21,2024-11-15 22:29:21,2024-11-15 23:08:30,32.63,34.61,100,DCFC,Lake Bonnieton,3.92
1373,47,17,2023-10-17 07:36:48,2023-10-17 12:15:46,33.477,47.61,100,Level2,New Cathy,7.17
1374,14,30,2024-09-20 11:19:22,2024-09-20 12:43:23,10.082,12.28,33.46,Level2,North Stephen,1.02
1375,46,34,2024-02-08 19:06:17,2024-02-09 16:34:53,40.806,15.67,79.33,Level1,West John,7.47
1376,38,9,2023-05-28 18:20:10,2023-05-28 18:46:00,21.531,46.5,81.51,DCFC,Josephfurt,4.0
1377,48,35,2023-12-01 01:19:20,2023-12-01 02:00:20,34.178,20.88,55.72,DCFC,Freemanhaven,4.97
1378,20,35,2024-05-29 19:47:15,2024-05-29 23:38:35,27.761,50.07,100,Level2,Travisfort,9.5
1379,48,12,2024-08-19 13:52:12,2024-08-20 16:28:51,50.561,30.1,81.64,Level1,West Robertbury,14.48
1380,5,19,2024-04-11 07:09:30,2024-04-11 12:05:41,35.543,53.11,100,Level2,Angelaberg,10.47
1381,7,12,2023-08-15 12:06:57,2023-08-15 15:48:49,26.625,34.05,68.9,Level2,New Ryan,9.22
1382,28,34,2023-01-05 09:43:59,2023-01-05 10:03:11,16.001,38.05,65.59,DCFC,West Brianhaven,4.59
1383,6,34,2023-01-03 15:55:19,2023-01-03 16:09:09,11.537,33.01,55.24,DCFC,Brownmouth,1.28
1384,29,20,2023-09-28 21:23:55,2023-09-28 21:58:38,28.944,15.3,74.37,DCFC,North Paulmouth,3.45
1385,44,21,2023-12-04 10:33:20,2023-12-05 06:48:38,38.485,52.82,95.82,Level1,West Candicefurt,10.18
1386,16,19,2024-10-29 19:35:01,2024-10-30 09:10:28,25.823,56.89,100,Level1,Greeneborough,7.25
1387,46,1,2023-10-11 08:02:24,2023-10-11 16:19:08,15.73,38.65,63.19,Level1,Kellyside,1.93
1388,18,6,2023-05-12 14:23:10,2023-05-12 18:18:39,28.258,10.37,43.93,Level2,Kathrynmouth,6.39
1389,37,11,2023-09-14 04:54:42,2023-09-14 08:21:34,24.825,32.14,59.39,Level2,Jonesborough,4.98
1390,10,5,2023-01-09 22:33:03,2023-01-10 21:36:23,43.806,23.07,88.16,Level1,Edwardport,14.21
1391,19,33,2024-05-11 23:32:37,2024-05-12 00:13:44,34.277,31.99,69.41,DCFC,Mcleanmouth,8.53
1392,7,1,2023-09-07 21:51:13,2023-09-07 22:13:12,18.321,39.49,63.47,DCFC,Sandrahaven,2.95
1393,32,27,2024-01-05 00:04:35,2024-01-05 06:03:19,43.048,16.78,79.9,Level2,Port Raymondchester,7.81
1394,34,28,2023-09-23 12:00:57,2023-09-23 15:38:01,26.049,51.31,100,Level2,Obrienburgh,2.63
1395,18,36,2023-12-23 18:32:50,2023-12-24 16:34:51,41.864,50.28,100,Level1,East Michaelshire,8.37
1396,39,3,2024-08-10 03:41:37,2024-08-10 09:02:20,38.486,25.06,91.53,Level2,Johnmouth,6.27
1397,24,40,2024-08-26 12:11:02,2024-08-27 06:39:40,35.107,41.89,79.04,Level1,Juliaville,3.63
1398,36,16,2024-07-24 17:50:30,2024-07-25 11:32:14,33.622,46.8,100,Level1,Chrischester,4.61
1399,22,9,2023-02-01 16:18:47,2023-02-01 22:08:19,41.945,52.91,96.97,Level2,Lake Denise,7.32
1400,43,7,2023-04-19 06:56:24,2023-04-19 10:27:51,25.375,19.26,50.9,Level2,Rachelborough,4.92
1401,41,19,2024-10-05 21:57:14,2024-10-06 10:21:38,23.573,52.76,100,Level1,Port Cheryl,6.3
1402,38,22,2024-01-22 11:26:56,2024-01-22 13:33:25,15.178,32.35,57.03,Level2,East Judymouth,5.22
1403,50,3,2024-02-14 08:28:18,2024-02-14 12:55:15,32.035,11.54,59.64,Level2,Lake Sabrinaberg,10.41
1404,16,21,2024-01-24 15:44:57,2024-01-24 16:14:11,24.367,23.09,63.77,DCFC,South Tyler,5.82
1405,9,20,2023-03-15 04:14:58,2023-03-15 09:29:34,37.752,43.57,100,Level2,East Luke,8.11
1406,38,35,2024-01-05 20:03:29,2024-01-06 02:40:03,12.558,16.59,37.01,Level1,Copelandborough,3.04
1407,38,2,2023-04-03 22:32:44,2023-04-04 15:25:56,32.085,47.7,99.87,Level1,South Thomasside,4.71
1408,24,35,2024-10-15 13:43:59,2024-10-15 14:53:18,57.777,14.74,75.88,DCFC,Trevormouth,17.45
1409,50,37,2024-11-01 05:03:58,2024-11-01 22:00:25,32.188,51.67,100,Level1,Johnsonfort,7.48
1410,46,15,2024-09-01 20:28:32,2024-09-02 16:02:45,37.184,41.99,100,Level1,Adamtown,12.6
1411,33,28,2023-08-21 18:04:29,2023-08-21 19:08:30,53.348,41.95,100,DCFC,New Joshuamouth,8.75
1412,40,19,2024-08-27 11:54:59,2024-08-27 20:27:08,61.459,30.24,100,Level2,Myersstad,16.02
1413,42,6,2023-05-22 13:37:39,2023-05-22 17:47:25,29.972,26.58,66.49,Level2,North Jacob,7.59
1414,16,20,2023-02-11 00:36:55,2023-02-11 04:01:25,24.541,38.82,79.79,Level2,Brettberg,8.54
1415,17,5,2024-10-15 10:38:09,2024-10-15 11:15:23,31.032,32.08,97.41,DCFC,Billyton,5.5
1416,19,22,2024-04-02 04:29:49,2024-04-02 21:04:18,31.492,16.96,51.34,Level1,Melissabury,10.63
1417,40,23,2024-09-06 07:24:26,2024-09-07 02:05:36,35.504,59.7,100,Level1,Donaldstad,6.58
1418,1,10,2023-12-23 02:22:27,2023-12-23 04:19:21,14.029,15.04,45.08,Level2,Port Kenneth,4.64
1419,25,16,2023-10-27 20:06:36,2023-10-27 21:26:17,66.413,28.97,100,DCFC,North Jennifer,20.22
1420,2,38,2024-03-29 23:31:44,2024-03-30 00:01:35,24.875,10.54,51.86,DCFC,Port Lisaland,5.85
1421,40,17,2023-05-21 03:55:52,2023-05-21 09:46:39,42.094,51.02,98.8,Level2,Karenshire,10.26
1422,13,26,2024-09-03 17:27:32,2024-09-03 17:50:12,18.901,40.76,71.95,DCFC,Port Jennifermouth,4.38
1423,44,33,2024-02-10 23:21:57,2024-02-11 03:12:16,27.638,19.58,50.46,Level2,West Penny,5.42
1424,38,31,2023-06-21 16:41:41,2023-06-22 08:13:30,29.508,49.25,97.23,Level1,Hayesstad,7.7
1425,34,5,2023-10-10 21:32:26,2023-10-11 12:27:30,28.344,18.63,71.61,Level1,Callahanshire,9.38
1426,40,2,2023-11-21 07:13:45,2023-11-21 15:15:22,57.794,27.79,93.39,Level2,Ericberg,18.67
1427,21,37,2023-02-14 01:38:00,2023-02-14 14:36:15,24.645,39.59,72.45,Level1,South Christopherstad,6.83
1428,19,39,2023-01-07 14:45:52,2023-01-08 00:19:58,68.892,24.79,100,Level2,Lake Kristopher,22.7
1429,46,15,2023-08-07 22:22:44,2023-08-07 22:44:19,17.993,10.1,38.17,DCFC,East Eric,6.18
1430,18,5,2023-03-28 07:17:30,2023-03-28 08:07:42,41.839,50.31,100,DCFC,Lake Rachel,13.92
1431,35,40,2024-04-30 07:33:33,2024-05-01 00:49:50,32.816,32.63,91.23,Level1,North Tristanstad,10.22
1432,11,3,2024-08-30 07:07:00,2024-08-30 08:33:53,10.426,57.23,79.32,Level2,Lake Matthew,3.57
1433,26,14,2024-12-27 20:16:11,2024-12-28 00:42:10,31.919,31.35,94.06,Level2,Port Jeffrey,4.16
1434,46,7,2023-02-01 07:07:06,2023-02-02 04:59:35,41.562,32.82,97.66,Level1,South Larry,10.34
1435,11,5,2023-11-05 23:16:16,2023-11-06 02:55:19,26.286,44.31,100,Level2,New Danamouth,4.94
1436,38,35,2023-06-28 20:02:45,2023-06-28 22:27:35,17.38,26.59,54.85,Level2,New Dustin,4.19
1437,4,37,2023-02-23 23:39:53,2023-02-24 17:22:51,33.661,25.18,82.33,Level1,East Sethshire,8.71
1438,24,19,2023-08-04 11:27:17,2023-08-04 12:29:51,52.145,14.17,69.35,DCFC,North Michael,8.93
1439,49,32,2024-09-06 22:56:20,2024-09-07 02:57:39,28.958,31.83,65.62,Level2,South Connieburgh,9.2
1440,33,29,2023-06-26 05:52:31,2023-06-26 06:26:40,28.461,51.03,82.0,DCFC,East Lisa,5.31
1441,40,38,2024-07-22 18:06:36,2024-07-23 16:01:59,41.654,47.78,95.06,Level1,Williamland,4.55
1442,10,27,2023-10-18 17:44:55,2023-10-18 20:39:30,20.95,28.9,60.03,Level2,Barberberg,2.97
1443,7,9,2023-03-05 16:37:58,2023-03-07 00:31:10,60.585,12.88,92.18,Level1,West John,10.55
1444,30,40,2023-04-19 12:25:23,2023-04-19 14:35:21,15.597,31.89,66.94,Level2,Leemouth,2.61
1445,34,32,2024-09-19 18:26:43,2024-09-19 19:04:46,31.72,17.0,76.29,DCFC,Robertfurt,7.23
1446,15,21,2024-06-12 15:22:03,2024-06-12 16:28:26,55.33,31.01,100,DCFC,Lindseyville,15.19
1447,12,14,2023-10-20 05:11:57,2023-10-20 05:40:47,24.031,57.01,100,DCFC,East Nichole,2.6
1448,27,9,2023-12-20 10:10:26,2023-12-20 16:03:26,42.361,32.67,90.54,Level2,East Karinabury,9.62
1449,12,36,2024-03-12 14:41:51,2024-03-12 23:17:18,16.323,37.06,66.26,Level1,North Andrewmouth,3.82
1450,21,25,2023-07-05 23:24:26,2023-07-06 09:14:38,18.69,14.96,39.88,Level1,Simonchester,3.61
1451,28,39,2023-02-13 01:57:46,2023-02-13 07:33:52,40.333,16.38,85.8,Level2,Vargasside,8.94
1452,26,38,2024-09-04 11:52:07,2024-09-04 12:25:06,27.491,13.43,67.44,DCFC,Donaldfurt,8.12
1453,47,17,2024-04-12 07:35:47,2024-04-12 11:57:01,31.349,24.57,73.63,Level2,West Michaelafort,3.88
1454,12,21,2024-09-14 18:41:34,2024-09-14 23:15:28,32.869,32.44,91.24,Level2,West Sherry,6.38
1455,30,32,2023-05-28 05:42:21,2023-05-28 08:37:29,21.017,27.47,74.7,Level2,West Lauren,3.9
1456,15,37,2024-05-07 05:01:03,2024-05-07 05:24:53,19.874,30.52,55.3,DCFC,Garciaside,4.53
1457,22,39,2024-07-28 16:51:03,2024-07-29 05:09:59,23.4,23.21,47.79,Level1,East Rosehaven,6.36
1458,25,6,2023-05-25 14:45:10,2023-05-25 15:34:17,40.934,51.0,94.78,DCFC,Brucehaven,9.43
1459,34,9,2024-04-18 13:33:47,2024-04-18 23:32:21,18.955,18.68,54.11,Level1,Natalieberg,4.09
1460,20,38,2024-05-12 15:42:16,2024-05-13 08:32:43,31.998,42.45,100,Level1,Williamtown,8.05
1461,3,25,2024-04-28 11:10:40,2024-04-28 17:16:58,43.956,51.16,100,Level2,Brianbury,13.86
1462,24,32,2023-10-07 17:28:27,2023-10-08 19:33:39,49.565,47.55,100,Level1,Brooksburgh,8.65
1463,21,15,2024-10-19 22:52:00,2024-10-19 23:48:07,46.77,37.64,100,DCFC,South Davidmouth,9.68
1464,22,23,2023-04-02 22:31:17,2023-04-03 04:41:55,44.477,53.28,100,Level2,West Matthew,5.51
1465,28,16,2024-03-20 15:01:41,2024-03-20 15:29:48,23.432,59.67,100,DCFC,Joeland,3.92
1466,49,20,2023-07-10 12:20:12,2023-07-11 14:15:46,49.26,42.52,100,Level1,North Laurafurt,8.47
1467,39,14,2024-06-22 05:11:05,2024-06-22 11:24:03,44.757,16.79,94.09,Level2,Terrencemouth,13.1
1468,7,12,2024-03-09 01:04:38,2024-03-09 01:51:57,39.438,45.92,97.54,DCFC,Crystalberg,5.55
1469,21,14,2024-07-03 20:04:12,2024-07-04 13:45:43,33.615,43.3,88.12,Level1,Port Markbury,4.72
1470,5,12,2024-09-04 16:52:43,2024-09-05 14:43:58,41.523,26.28,81.06,Level1,New Ryan,11.76
1471,29,26,2023-12-27 02:36:49,2023-12-27 07:25:01,34.584,29.42,100,Level2,South Madisonfurt,11.74
1472,9,11,2023-09-26 13:47:43,2023-09-26 17:23:28,25.89,24.92,63.62,Level2,North Kellymouth,5.34
1473,2,35,2024-01-25 01:04:23,2024-01-25 06:07:08,36.331,21.22,81.57,Level2,Stevenport,4.46
1474,10,6,2023-04-24 10:44:25,2023-04-24 13:56:13,23.017,43.43,77.63,Level2,West Marcside,6.92
1475,43,16,2024-01-12 06:15:37,2024-01-12 06:55:58,33.636,49.67,91.61,DCFC,Churchberg,4.62
1476,7,40,2023-07-02 04:06:53,2023-07-03 09:45:28,56.322,17.39,91.11,Level1,Jeffbury,6.99
1477,16,15,2024-09-08 20:02:38,2024-09-09 07:17:55,21.384,41.63,77.33,Level1,South Kelsey,7.47
1478,45,21,2024-01-10 22:39:05,2024-01-11 02:16:44,26.118,59.26,92.03,Level2,New Victoriafort,8.59
1479,38,16,2023-01-03 18:50:05,2023-01-03 21:33:25,19.6,36.67,68.54,Level2,Garciachester,5.59
1480,38,35,2023-09-29 22:36:43,2023-09-29 23:08:27,26.445,57.0,100,DCFC,Katherinefurt,4.5
1481,37,26,2024-12-17 22:46:09,2024-12-18 01:58:13,23.048,46.54,71.84,Level2,Watersport,2.85
1482,12,1,2023-03-23 14:13:19,2023-03-23 14:36:54,19.654,58.5,93.66,DCFC,West Charlesberg,3.94
1483,49,23,2023-01-12 21:19:17,2023-01-13 19:05:21,41.359,51.74,100,Level1,Curtischester,11.27
